srno,mobmake,hubid,hubpincode,pickuppartnerid,deliverypartnerid,insuranceCompanyId,custpincodecategory,claimtype,custpincode,memcreateddate,mobilepurchasedate,claimintdate,servicecntrid,pickupStartdate,tat_in_days
3024457,AA,24,110092,233,233,131,A,ADLD,110017,2/2/2018,12/15/2017,3/27/2018,4150,3/31/2018,10
2845256,AM,9,411016,233,233,131,B,ADLD,412101,12/29/2017,12/29/2017,2/6/2018,4024,2/10/2018,20
2895993,AN,8,700064,233,233,131,B,ADLD,713101,11/28/2017,11/25/2017,2/22/2018,4508,2/27/2018,12
2841163,C,2,110018,233,233,131,A,ADLD,110015,11/25/2017,11/13/2017,2/5/2018,4550,2/18/2018,14
2973244,AN,26,560066,233,233,131,A,ADLD,600082,3/24/2017,3/23/2017,3/13/2018,5001,3/28/2018,9
2830155,U,4,600024,233,233,131,A,ADLD,600002,2/26/2017,2/17/2017,2/1/2018,4399,2/14/2018,13
2996340,AJ,7,500004,233,233,131,A,ADLD,500082,5/5/2017,5/2/2017,3/19/2018,4474,3/23/2018,9
2891606,AN,22,400104,233,233,131,A,ADLD,380027,8/10/2017,8/9/2017,2/20/2018,4581,2/26/2018,10
3050474,AJ,8,700064,233,233,131,B,ADLD,734008,2/9/2018,2/9/2018,4/3/2018,4499,4/11/2018,14
2970493,C,2,110018,233,233,228,A,ADLD,110032,2/12/2018,12/12/2017,3/11/2018,4091,3/18/2018,13
3030218,AN,22,400104,233,233,131,A,ADLD,400076,6/13/2017,6/12/2017,3/28/2018,4581,3/31/2018,11
2860905,S,2,110018,233,233,228,A,ADLD,201010,1/22/2018,1/19/2018,2/11/2018,4150,2/14/2018,11
2869933,AN,22,400104,233,233,131,B,ADLD,362001,10/8/2017,10/6/2017,2/14/2018,4581,2/20/2018,10
2882392,AN,22,400104,233,233,131,B,ADLD,413004,1/27/2018,7/27/2017,2/17/2018,4581,2/21/2018,15
2896176,C,1,400059,233,233,131,A,ADLD,400001,11/18/2017,11/18/2017,2/22/2018,4545,2/26/2018,14
2939155,AJ,2,110018,233,233,131,A,ADLD,110060,10/25/2017,10/24/2017,3/4/2018,4388,3/11/2018,12
2943578,C,1,400059,233,233,228,A,ADLD,421503,2/16/2018,4/7/2017,3/6/2018,4545,3/9/2018,11
2931424,S,4,600024,233,233,131,B,ADLD,605005,12/14/2017,12/10/2017,3/3/2018,4485,3/12/2018,16
2885568,C,2,110018,233,233,228,A,ADLD,110059,11/12/2017,10/23/2017,2/19/2018,4091,2/22/2018,13
2945898,AJ,10,226010,233,233,131,B,ADLD,208011,2/5/2018,7/16/2017,3/6/2018,4425,3/10/2018,15
2939087,AN,22,400104,308,233,131,A,ADLD,400055,3/4/2017,3/2/2017,3/4/2018,4581,3/22/2018,10
2993264,AN,22,400104,233,233,131,B,ADLD,410201,4/19/2017,4/17/2017,3/17/2018,4581,3/22/2018,9
2970134,C,8,700064,233,233,228,C,ADLD,768004,1/6/2018,6/12/2017,3/11/2018,4511,3/16/2018,28
3036961,AN,21,110015,233,233,228,A,ADLD,201304,2/24/2018,10/24/2017,3/29/2018,4580,3/31/2018,9
2957920,AN,21,110015,233,233,131,A,ADLD,110092,8/14/2017,8/13/2017,3/9/2018,4580,3/31/2018,9
3039300,AN,8,700064,233,233,131,A,ADLD,700105,10/16/2017,10/11/2017,3/30/2018,4508,4/3/2018,9
3087739,AN,7,500004,233,233,131,A,ADLD,500029,6/24/2017,6/22/2017,4/16/2018,4403,4/23/2018,9
2999981,AN,22,400104,233,245,131,A,ADLD,380015,5/29/2017,5/27/2017,3/20/2018,4581,3/23/2018,10
3091121,AN,21,110015,233,245,131,A,ADLD,110018,12/12/2017,12/11/2017,4/17/2018,4147,4/19/2018,9
3005674,AI,23,400001,233,245,131,A,ADLD,382481,11/8/2017,11/7/2017,3/22/2018,4398,4/6/2018,23
2982765,AN,21,110015,233,233,131,B,ADLD,134003,7/18/2017,7/17/2017,3/15/2018,4580,3/19/2018,15
2818641,AJ,7,500004,233,233,131,B,ADLD,530017,1/13/2018,1/8/2018,1/30/2018,4474,2/8/2018,14
2951128,C,2,110018,233,233,131,A,ADLD,110027,1/3/2018,10/30/2017,3/7/2018,4091,3/9/2018,15
2869330,Y,2,110018,233,233,131,A,ADLD,201310,1/29/2018,1/15/2018,2/14/2018,4147,2/17/2018,11
2947995,AN,21,110015,233,233,228,A,ADLD,110008,12/24/2017,6/16/2017,3/6/2018,4580,3/14/2018,9
2849381,AJ,1,400059,233,233,228,A,ADLD,400067,7/28/2017,4/14/2016,2/7/2018,4398,2/11/2018,9
2861024,AN,22,400104,233,233,131,A,ADLD,400067,8/27/2017,3/30/2017,2/11/2018,4581,2/15/2018,9
2979244,C,3,560011,233,233,131,A,ADLD,560053,11/16/2016,11/15/2016,3/14/2018,4461,3/16/2018,14
3024484,AN,22,400104,233,233,131,C,ADLD,403401,8/17/2017,8/12/2017,3/27/2018,4581,4/1/2018,20
2888509,AJ,27,110034,233,233,228,A,ADLD,201002,1/6/2018,12/27/2017,2/20/2018,4388,3/24/2018,14
2909944,C,6,160059,233,233,131,C,ADLD,143001,7/23/2017,3/29/2016,2/26/2018,4549,3/1/2018,17
2862385,C,2,110018,233,233,131,B,ADLD,121102,1/20/2018,7/6/2017,2/12/2018,4550,2/15/2018,12
2980005,AJ,12,302006,233,233,228,A,ADLD,302020,2/25/2018,10/24/2017,3/14/2018,4407,3/15/2018,12
3022169,AN,21,110015,233,233,131,A,ADLD,122018,9/9/2017,9/8/2017,3/26/2018,4580,4/1/2018,9
3065240,C,3,560011,233,233,228,A,ADLD,562101,2/21/2018,1/5/2017,4/7/2018,4469,4/11/2018,12
2944424,AJ,2,110018,233,233,228,A,ADLD,122001,2/3/2018,3/6/2017,3/6/2018,4388,3/9/2018,11
3045105,AJ,27,110034,233,233,228,A,ADLD,122001,8/14/2017,3/22/2017,4/1/2018,4388,4/18/2018,11
2838292,AN,21,110015,233,233,131,A,ADLD,110044,3/14/2017,3/8/2017,2/4/2018,4580,2/6/2018,9
2836937,AJ,2,110018,233,233,131,A,ADLD,121003,12/7/2017,9/4/2017,2/3/2018,4388,2/8/2018,12
2859549,AI,8,700064,233,233,131,A,ADLD,700012,1/2/2018,1/2/2018,2/10/2018,4499,2/13/2018,10
2868574,AN,22,400104,233,233,131,B,ADLD,415523,4/13/2017,4/9/2017,2/14/2018,4581,2/16/2018,13
2844608,AI,6,160059,233,233,131,C,ADLD,141120,10/24/2017,10/23/2017,2/6/2018,4437,2/14/2018,15
2872381,AN,2,110018,233,233,131,A,ADLD,110053,4/28/2017,4/26/2017,2/15/2018,4147,2/19/2018,9
2876951,AJ,2,110018,233,233,228,A,ADLD,201304,6/4/2017,5/18/2017,2/16/2018,4388,2/19/2018,11
2852804,S,5,380009,233,233,131,B,ADLD,370020,12/8/2017,10/20/2017,2/8/2018,4541,2/19/2018,12
2882427,AN,22,400104,233,233,131,A,ADLD,400007,1/28/2017,1/23/2017,2/17/2018,4581,2/22/2018,8
2889810,AJ,7,500004,233,233,228,A,ADLD,500003,7/24/2017,8/12/2016,2/20/2018,4474,3/4/2018,8
2973118,S,24,110092,233,233,131,A,ADLD,201304,1/24/2018,1/23/2018,3/12/2018,4150,3/16/2018,11
2902649,AN,4,600024,233,233,131,B,ADLD,620015,8/22/2017,7/21/2017,2/23/2018,4490,3/15/2018,17
2950358,C,2,110018,233,233,228,A,ADLD,201014,1/30/2018,10/30/2016,3/7/2018,4550,3/10/2018,12
3002847,AN,21,110015,233,233,131,A,ADLD,121002,6/4/2017,6/3/2017,3/21/2018,4580,3/24/2018,10
2977456,AA,4,600024,233,233,131,A,ADLD,600096,1/26/2018,1/14/2018,3/13/2018,4485,3/30/2018,14
3053459,AN,22,400104,233,233,131,B,ADLD,390009,4/20/2017,4/19/2017,4/4/2018,4581,4/12/2018,15
3070152,AN,22,400104,233,233,131,B,ADLD,410210,4/12/2016,4/12/2016,4/10/2018,4581,4/11/2018,13
3063831,AM,2,110018,233,233,228,A,ADLD,201014,3/18/2018,3/16/2018,4/7/2018,4092,4/15/2018,14
2870469,AN,22,400104,233,245,131,A,ADLD,382350,6/6/2017,6/5/2017,2/14/2018,4581,2/16/2018,12
2872303,AJ,3,560011,233,245,131,A,ADLD,560099,5/2/2017,5/2/2017,2/15/2018,4460,2/16/2018,10
2866164,AN,4,600024,233,233,131,A,ADLD,600077,4/15/2017,4/13/2017,2/13/2018,4490,2/21/2018,9
2974367,AN,22,400104,233,233,131,B,ADLD,394515,11/14/2017,9/21/2017,3/13/2018,4581,3/19/2018,12
3025678,AD,2,110018,233,233,131,A,ADLD,110048,6/29/2017,5/14/2017,3/27/2018,4091,4/2/2018,14
3049058,AJ,6,160059,233,233,131,C,ADLD,143505,5/6/2017,5/2/2017,4/3/2018,4437,4/11/2018,11
3044937,AN,21,110015,233,245,131,A,ADLD,110063,12/9/2017,12/6/2017,4/1/2018,4580,4/7/2018,12
2984272,J,2,110018,233,233,131,A,ADLD,400063,7/23/2017,7/10/2017,3/15/2018,5138,3/26/2018,16
2986473,AJ,7,500004,233,233,228,D,ADLD,532243,2/13/2018,2/12/2018,3/16/2018,4474,4/9/2018,19
2863260,AN,21,110015,233,233,228,A,ADLD,110062,10/8/2017,10/7/2017,2/12/2018,4580,2/13/2018,9
2950483,AN,21,110015,233,233,131,A,ADLD,110043,8/31/2017,6/26/2017,3/7/2018,4580,3/9/2018,10
2956282,AN,7,500004,233,233,131,B,ADLD,520007,2/12/2018,2/3/2018,3/8/2018,4403,3/13/2018,11
3021651,AN,26,560066,233,233,131,A,ADLD,560092,9/20/2016,9/19/2016,3/26/2018,5001,4/15/2018,11
2873142,AJ,1,400059,233,233,131,A,ADLD,401101,5/4/2017,5/3/2017,2/15/2018,4398,2/20/2018,11
3080917,AJ,23,400001,233,233,131,A,ADLD,400610,7/10/2017,6/30/2017,4/13/2018,4398,4/18/2018,9
3055557,AJ,7,500004,233,233,228,A,ADLD,500055,10/22/2017,11/1/2016,4/5/2018,4474,4/16/2018,10
2921127,AN,22,400104,233,245,131,A,ADLD,380022,8/16/2017,8/14/2017,2/27/2018,4581,3/3/2018,14
2872563,AJ,8,700064,233,233,131,A,ADLD,700025,4/30/2017,1/18/2018,2/15/2018,4499,2/24/2018,13
2988270,AN,21,110015,233,233,131,A,ADLD,110030,11/21/2017,11/19/2017,3/16/2018,4580,3/19/2018,10
2978420,AN,8,700064,233,233,131,A,ADLD,700075,7/30/2016,7/27/2016,3/14/2018,4508,3/16/2018,9
3079407,AN,26,560066,308,233,131,A,ADLD,560079,7/28/2017,7/26/2017,4/12/2018,5001,4/18/2018,10
2835621,AJ,2,110018,233,233,131,A,ADLD,110026,11/20/2017,11/20/2017,2/3/2018,4388,2/8/2018,11
2842551,C,7,500004,233,233,228,B,ADLD,530003,7/15/2017,11/14/2016,2/5/2018,4477,2/7/2018,16
2835843,C,7,500004,233,233,228,C,ADLD,505001,7/3/2017,6/12/2017,2/3/2018,4477,2/15/2018,17
2843934,AJ,2,110018,233,233,131,A,ADLD,110034,5/9/2017,5/6/2017,2/6/2018,4388,2/13/2018,10
2867242,G,1,400059,233,233,131,B,ADLD,452010,10/14/2017,10/13/2017,2/13/2018,4011,2/23/2018,19
2904897,AN,21,110015,233,233,131,B,ADLD,124001,3/27/2017,3/23/2017,2/24/2018,4580,2/27/2018,13
2926606,AJ,7,500004,233,233,228,B,ADLD,530001,11/2/2017,11/1/2017,2/28/2018,4474,3/1/2018,11
2926567,AN,21,110015,233,233,131,B,ADLD,132001,11/14/2017,11/11/2017,2/28/2018,4580,3/4/2018,13
2925909,C,1,400059,233,233,131,A,ADLD,400019,3/28/2017,3/28/2017,2/28/2018,4545,3/3/2018,13
2908208,C,2,110018,233,233,131,A,ADLD,110034,11/4/2016,10/12/2016,2/26/2018,4550,3/8/2018,11
2900252,AN,17,800001,233,233,131,C,ADLD,825301,11/21/2017,11/10/2017,2/23/2018,4538,3/13/2018,13
2967439,AN,21,110015,233,233,131,B,ADLD,124001,9/12/2017,9/9/2017,3/10/2018,4580,3/16/2018,9
2939029,AM,2,110018,233,233,131,A,ADLD,110055,10/21/2017,10/21/2017,3/4/2018,4092,3/15/2018,12
2940590,AN,22,400104,233,233,131,C,ADLD,403512,11/20/2017,11/16/2017,3/5/2018,4581,3/17/2018,14
2999835,AN,21,110015,308,233,131,A,ADLD,122003,9/29/2016,8/27/2016,3/20/2018,4580,3/22/2018,13
2928753,AK,2,110018,233,233,228,B,ADLD,585105,9/4/2017,6/20/2017,3/1/2018,4149,3/12/2018,23
3004333,AN,7,500004,233,233,131,B,ADLD,520010,5/25/2017,5/23/2017,3/21/2018,4540,3/23/2018,13
3005064,C,1,400059,308,233,131,A,ADLD,400097,2/26/2018,9/29/2017,3/21/2018,4545,3/26/2018,11
2975664,AI,7,500004,233,233,131,D,ADLD,522236,12/18/2017,12/18/2017,3/13/2018,4474,3/31/2018,14
2978990,AN,7,500004,233,233,131,A,ADLD,500001,10/6/2017,9/30/2017,3/14/2018,4403,4/13/2018,6
2876889,AJ,3,560011,233,245,131,A,ADLD,560075,3/22/2016,3/19/2016,2/16/2018,4460,2/20/2018,9
3003935,T,5,380009,233,245,228,A,ADLD,380015,8/3/2017,7/17/2017,3/21/2018,4036,3/29/2018,13
3064558,C,3,560011,233,245,228,A,ADLD,560041,2/6/2018,2/6/2018,4/7/2018,4461,4/18/2018,13
2868076,AN,22,400104,233,233,131,B,ADLD,431602,5/16/2017,5/13/2017,2/14/2018,4581,2/16/2018,11
2884903,G,1,400059,233,233,131,A,ADLD,380008,11/2/2017,11/1/2017,2/19/2018,4011,2/23/2018,12
2971781,AD,9,411016,233,233,131,A,ADLD,411018,7/19/2017,7/17/2017,3/12/2018,4030,3/24/2018,11
2919343,AJ,3,560011,233,233,228,A,ADLD,560050,2/2/2018,2/2/2018,2/27/2018,4460,3/4/2018,9
2869546,AJ,17,800001,233,233,228,B,ADLD,846003,1/25/2018,5/4/2017,2/14/2018,4370,2/15/2018,13
2873277,V,8,700064,233,233,131,B,ADLD,781001,3/10/2017,3/6/2017,2/15/2018,4505,2/21/2018,14
2893010,AN,21,110015,233,233,131,A,ADLD,122001,3/14/2017,3/9/2017,2/21/2018,4580,2/26/2018,9
2974221,AD,2,110018,233,233,228,A,ADLD,121004,8/14/2017,1/3/2017,3/13/2018,4148,3/17/2018,10
2865085,C,2,110018,233,245,228,A,ADLD,110085,5/21/2017,11/12/2016,2/12/2018,4091,2/17/2018,14
2837304,AN,21,110015,233,233,131,A,ADLD,201305,2/20/2017,2/8/2017,2/3/2018,4580,2/6/2018,10
2822896,AA,2,110018,233,233,131,A,ADLD,201001,6/16/2017,6/8/2017,1/31/2018,4150,2/5/2018,13
2853995,AN,21,110015,233,233,131,B,ADLD,202002,7/18/2016,7/3/2016,2/9/2018,4580,2/12/2018,8
2846409,AN,22,400104,233,233,228,A,ADLD,400072,1/21/2018,1/2/2018,2/6/2018,4581,2/14/2018,9
2861754,AN,21,110015,233,233,131,B,ADLD,124103,4/8/2017,4/6/2017,2/12/2018,4580,2/15/2018,10
2860837,AE,2,110018,233,233,228,C,ADLD,474004,12/24/2017,10/21/2016,2/11/2018,4093,2/13/2018,18
2933202,AA,24,110092,233,233,131,A,ADLD,400097,1/18/2018,6/21/2017,3/3/2018,4150,3/18/2018,12
2977415,AA,24,110092,233,233,228,A,ADLD,380001,8/1/2017,5/20/2017,3/13/2018,4150,3/28/2018,13
3026915,C,8,700064,233,233,131,A,ADLD,700016,1/2/2018,12/30/2017,3/27/2018,4511,3/29/2018,18
3033757,J,2,110018,233,233,228,A,ADLD,700033,2/26/2018,1/26/2018,3/29/2018,5138,4/3/2018,12
3065256,AN,17,800001,233,233,131,B,ADLD,804452,5/13/2017,5/8/2017,4/7/2018,4538,4/10/2018,15
3011118,AJ,8,700064,233,233,131,A,ADLD,700017,8/1/2016,7/28/2016,3/23/2018,4499,3/27/2018,12
3054377,AN,22,400104,233,233,131,B,ADLD,462016,7/20/2017,7/17/2017,4/4/2018,4581,4/8/2018,17
2912673,AN,22,400104,233,245,131,A,ADLD,382350,1/19/2018,2/17/2017,2/27/2018,4581,3/1/2018,10
2939524,AJ,2,110018,233,245,228,A,ADLD,110092,1/30/2018,7/16/2017,3/5/2018,4388,3/24/2018,11
2876464,C,12,302006,233,233,131,C,ADLD,335001,11/28/2017,11/28/2017,2/16/2018,4453,2/22/2018,22
2994609,AN,21,110015,233,233,228,A,ADLD,110057,11/2/2017,9/23/2017,3/19/2018,4580,3/20/2018,7
3064682,AN,21,110015,233,233,131,B,ADLD,136027,7/17/2017,7/14/2017,4/7/2018,4580,4/18/2018,12
2818851,C,3,560011,233,233,131,B,ADLD,570017,10/7/2017,8/15/2017,1/30/2018,4461,2/2/2018,17
2892884,AN,22,400104,233,233,131,B,ADLD,395002,3/18/2017,3/15/2017,2/21/2018,4581,2/24/2018,11
2921496,C,4,600024,233,233,228,A,ADLD,600001,1/24/2018,1/4/2017,2/28/2018,4483,3/4/2018,14
2913003,AN,21,110015,233,245,131,A,ADLD,110084,10/2/2017,10/1/2017,2/27/2018,4580,4/9/2018,13
2990746,AJ,2,110018,308,233,131,A,ADLD,110045,12/27/2017,12/20/2017,3/17/2018,4388,3/20/2018,18
2818643,AJ,2,110018,233,233,228,A,ADLD,122001,7/9/2017,7/8/2017,1/30/2018,4388,2/3/2018,12
3061377,C,2,110018,233,245,131,A,ADLD,110085,7/17/2017,7/17/2017,4/6/2018,4094,4/8/2018,14
2832086,AN,21,110015,233,233,228,A,ADLD,110033,1/13/2018,12/15/2017,2/2/2018,4580,2/6/2018,9
2853572,Y,4,600024,233,233,131,B,ADLD,603204,3/22/2017,3/21/2017,2/8/2018,4490,2/15/2018,10
2867174,AN,21,110015,233,233,131,A,ADLD,110061,1/21/2018,1/21/2018,2/13/2018,4580,2/18/2018,9
2896500,AI,5,380009,233,233,131,B,ADLD,390008,11/25/2017,11/25/2017,2/22/2018,4422,2/26/2018,12
2930603,AJ,2,110018,233,233,228,B,ADLD,180004,7/16/2017,6/19/2016,3/2/2018,4388,3/9/2018,12
2994626,AN,26,560066,233,233,228,B,ADLD,620015,6/14/2017,6/13/2017,3/19/2018,5001,3/22/2018,11
2994376,C,3,560011,308,233,131,A,ADLD,560103,6/22/2017,6/20/2017,3/18/2018,4461,3/23/2018,11
2945591,C,9,411016,233,233,228,A,ADLD,412105,2/16/2018,2/8/2018,3/6/2018,4548,3/22/2018,10
3009027,AI,8,700064,233,233,131,B,ADLD,713213,3/5/2018,3/5/2018,3/22/2018,4499,3/24/2018,19
2949162,AN,22,400104,233,245,131,B,ADLD,361005,4/13/2017,3/31/2017,3/7/2018,4581,3/17/2018,14
2844467,C,11,641012,201,201,131,A,ADLD,641002,1/1/2018,12/24/2017,2/6/2018,4492,2/10/2018,14
2866668,S,1,400059,233,233,131,A,ADLD,400051,3/20/2017,3/9/2017,2/13/2018,4013,2/17/2018,17
2937967,AN,3,560011,233,233,131,B,ADLD,590001,4/11/2017,4/9/2017,3/3/2018,4467,3/8/2018,15
2995907,AJ,23,400001,233,233,131,A,ADLD,411046,7/27/2017,7/27/2017,3/19/2018,4398,3/29/2018,10
3050812,AN,22,400104,233,233,131,B,ADLD,422001,9/29/2017,9/27/2017,4/3/2018,4581,4/6/2018,12
3067386,AN,22,400104,233,233,131,A,ADLD,400067,7/22/2017,7/20/2017,4/9/2018,4581,4/11/2018,12
3062658,C,7,500004,233,233,228,A,ADLD,500055,3/3/2018,7/21/2017,4/7/2018,4477,4/15/2018,10
2839493,AN,6,160059,233,233,131,B,ADLD,160002,6/3/2017,6/1/2017,2/5/2018,4673,2/8/2018,11
2884732,AD,2,110018,233,233,228,B,ADLD,135001,9/5/2017,12/5/2017,2/19/2018,4388,2/23/2018,11
2890458,AN,3,560011,233,233,131,A,ADLD,560029,9/15/2017,9/14/2017,2/20/2018,4467,2/27/2018,6
2835266,AN,12,302006,233,233,131,A,ADLD,302020,2/15/2017,2/11/2017,2/3/2018,4668,2/6/2018,8
3047695,C,3,560011,233,233,131,B,ADLD,580028,8/27/2017,8/27/2017,4/2/2018,4461,4/4/2018,16
2883506,H,1,400059,233,245,228,A,ADLD,560008,8/10/2017,10/28/2016,2/18/2018,4011,2/19/2018,19
2852529,AJ,2,110018,233,233,228,A,ADLD,122001,12/22/2017,7/25/2016,2/8/2018,4388,2/12/2018,12
2831511,AN,21,110015,233,233,131,A,ADLD,201010,6/29/2017,6/28/2017,2/2/2018,4580,2/6/2018,9
2883543,AN,21,110015,233,233,131,A,ADLD,302025,5/11/2016,5/11/2017,2/18/2018,4580,2/20/2018,8
2884961,AI,3,560011,233,233,131,A,ADLD,560097,10/11/2017,10/10/2017,2/19/2018,4460,2/26/2018,7
2890380,C,1,400059,233,233,131,A,ADLD,400601,2/20/2017,2/10/2017,2/20/2018,4545,2/22/2018,15
2901031,AN,3,560011,233,233,131,C,ADLD,585330,10/16/2017,9/1/2017,2/23/2018,4467,2/27/2018,16
2956277,AN,21,110015,233,233,228,A,ADLD,110003,2/14/2018,2/7/2018,3/8/2018,4580,3/13/2018,7
2945431,AJ,2,110018,233,233,228,A,ADLD,110065,5/13/2017,2/13/2017,3/6/2018,4388,3/9/2018,11
2961192,AN,8,700064,233,233,131,A,ADLD,700089,4/11/2017,4/9/2017,3/9/2018,4508,3/13/2018,7
2979306,AN,22,400104,233,233,131,A,ADLD,380063,4/17/2017,4/14/2017,3/14/2018,4581,3/17/2018,10
2993527,AN,22,400104,233,233,131,A,ADLD,421202,12/12/2017,12/11/2017,3/18/2018,4581,3/23/2018,8
2994040,AD,4,600024,233,233,228,A,ADLD,600021,1/27/2018,12/15/2017,3/18/2018,4488,3/26/2018,13
2939513,E,1,400059,233,233,228,C,ADLD,522501,10/31/2017,8/9/2017,3/5/2018,4013,3/10/2018,19
3019884,AN,21,110015,233,233,131,B,ADLD,160014,6/28/2017,6/21/2017,3/26/2018,4441,4/2/2018,15
3062137,AI,8,700064,233,233,131,A,ADLD,700023,1/2/2018,1/2/2018,4/6/2018,4499,4/9/2018,9
3040010,C,12,302006,233,233,131,B,ADLD,324001,3/13/2018,10/25/2017,3/30/2018,4453,4/3/2018,18
3081314,AJ,23,400001,233,233,131,A,ADLD,400077,5/2/2017,5/2/2017,4/13/2018,4398,4/17/2018,10
3017936,S,4,600024,233,233,228,A,ADLD,600028,5/4/2017,12/10/2016,3/25/2018,4485,4/13/2018,10
3086081,AA,3,560011,233,233,228,A,ADLD,560064,2/19/2018,8/10/2017,4/15/2018,4400,4/20/2018,10
2873070,AN,2,110018,233,233,131,A,ADLD,110013,10/16/2017,10/15/2017,2/15/2018,4147,2/19/2018,10
2906947,C,2,110018,233,233,228,A,ADLD,201012,12/7/2017,10/7/2016,2/25/2018,4550,2/26/2018,11
3068858,C,3,560011,308,245,228,A,ADLD,560023,1/20/2018,1/18/2018,4/9/2018,4469,4/13/2018,12
2904108,AN,7,500004,233,233,131,B,ADLD,520015,8/14/2017,8/12/2017,2/24/2018,4403,2/26/2018,11
3065552,AN,8,700064,233,233,131,A,ADLD,711102,6/8/2017,6/3/2017,4/8/2018,4508,4/10/2018,9
2858587,G,2,110018,233,233,131,A,ADLD,121001,7/26/2017,6/2/2017,2/10/2018,4153,2/14/2018,15
2839812,AN,21,110015,233,233,131,A,ADLD,302015,12/11/2017,12/9/2017,2/5/2018,4580,2/13/2018,11
2927116,C,1,400059,233,233,131,A,ADLD,400708,5/20/2017,5/13/2017,3/1/2018,4545,3/6/2018,13
2949907,AN,21,110015,233,233,131,C,ADLD,301001,11/22/2017,4/23/2017,3/7/2018,4580,3/19/2018,12
2860392,AN,7,500004,233,233,131,B,ADLD,533107,5/16/2017,5/6/2017,2/10/2018,4403,2/14/2018,13
2891143,AN,22,400104,233,245,131,A,ADLD,380051,5/9/2017,5/5/2017,2/20/2018,4581,2/22/2018,11
2970148,AN,22,400104,308,233,131,A,ADLD,421301,5/4/2017,5/3/2017,3/11/2018,4581,3/24/2018,11
2941849,AN,21,110015,233,233,131,B,ADLD,243001,1/14/2018,3/13/2017,3/5/2018,4580,3/14/2018,12
3016679,AN,7,500004,233,233,131,C,ADLD,500043,2/27/2018,9/28/2017,3/25/2018,4403,3/27/2018,13
2855748,AN,21,110015,233,233,131,A,ADLD,122017,1/6/2018,1/5/2018,2/9/2018,4580,2/12/2018,12
2851908,AN,22,400104,233,233,131,B,ADLD,431001,9/7/2017,9/4/2017,2/8/2018,4581,2/15/2018,12
2865573,AA,2,110018,233,233,131,B,ADLD,124001,9/15/2017,10/9/2016,2/13/2018,4150,2/15/2018,16
2870413,AN,7,500004,233,233,131,C,ADLD,535145,3/28/2017,3/23/2017,2/14/2018,4403,2/20/2018,11
2889428,AN,8,700064,233,233,131,A,ADLD,700005,12/23/2017,12/21/2017,2/20/2018,4508,2/22/2018,13
2897464,J,2,110018,233,233,131,A,ADLD,122016,7/28/2017,7/16/2017,2/22/2018,4154,2/26/2018,16
2939733,AN,7,500004,233,233,131,A,ADLD,500032,4/26/2017,4/21/2017,3/5/2018,4403,3/9/2018,8
2900295,C,3,560011,233,233,228,A,ADLD,560076,5/12/2017,10/12/2016,2/23/2018,4461,3/7/2018,13
2976680,C,1,400059,233,233,131,A,ADLD,400064,9/14/2017,9/14/2017,3/13/2018,4545,3/17/2018,12
2989628,C,12,302006,233,233,131,A,ADLD,302002,11/23/2017,11/20/2017,3/16/2018,4453,3/21/2018,13
3029249,AN,26,560066,308,233,228,A,ADLD,560102,8/25/2017,8/24/2017,3/28/2018,5001,3/30/2018,11
2987858,AI,7,500004,233,233,131,B,ADLD,520010,2/14/2018,2/14/2018,3/16/2018,4474,3/31/2018,15
3029744,J,2,110018,233,233,131,A,ADLD,302005,3/21/2018,2/14/2018,3/28/2018,5138,4/1/2018,13
2981155,J,2,110018,233,233,131,A,ADLD,500049,3/13/2018,3/8/2018,3/14/2018,5138,4/2/2018,16
3052118,AJ,23,400001,233,233,131,A,ADLD,380015,3/8/2018,5/10/2017,4/3/2018,4398,4/13/2018,11
2891974,AN,22,400104,233,245,131,A,ADLD,380009,4/13/2017,4/12/2017,2/21/2018,4581,2/23/2018,11
3027115,C,5,380009,233,245,131,A,ADLD,380015,11/11/2016,11/8/2016,3/27/2018,4546,4/2/2018,12
2838426,C,12,302006,233,233,131,C,ADLD,335001,7/14/2017,7/6/2017,2/4/2018,4453,2/8/2018,19
2904512,AN,21,110015,233,233,131,C,ADLD,122050,4/22/2016,4/13/2016,2/24/2018,4580,3/3/2018,12
3020182,C,2,110018,233,245,131,A,ADLD,110016,6/26/2016,6/5/2016,3/26/2018,4094,3/31/2018,13
2876374,AN,2,110018,233,233,228,A,ADLD,110008,7/29/2017,6/21/2017,2/16/2018,4147,2/19/2018,12
2822685,AN,22,400104,233,233,131,A,ADLD,401101,9/6/2017,9/5/2017,1/31/2018,4581,2/24/2018,11
2887677,C,10,226010,233,233,131,A,ADLD,226001,11/3/2017,11/3/2017,2/19/2018,4444,2/26/2018,14
3009881,AJ,25,560037,233,245,131,B,ADLD,583101,6/14/2017,5/2/2017,3/23/2018,4460,4/3/2018,12
2927056,AN,3,560011,233,233,131,B,ADLD,575006,9/16/2017,9/6/2017,3/1/2018,4467,3/7/2018,11
2959177,C,3,560011,233,233,228,B,ADLD,583104,2/24/2018,2/19/2018,3/9/2018,4469,3/15/2018,17
2975835,C,2,110018,233,233,131,A,ADLD,122001,10/2/2017,10/2/2017,3/13/2018,4091,3/16/2018,11
2954649,AN,22,400104,233,233,131,B,ADLD,462026,11/28/2017,11/16/2017,3/8/2018,4581,3/13/2018,11
3048438,AN,21,110015,233,233,131,A,ADLD,121004,7/30/2017,7/29/2017,4/2/2018,4580,4/5/2018,7
